id,type,owner,reporter,milestone,status,resolution,summary,description,PosixTime,ModifiedTime,priority
144,defect,jsquyres,jsquyres,v2.0,closed,fixed,Write test_run.xml data much more efficiently,"Both the ompi-core-tester branch and the trunk write the test_runs.xml file after ''every'' test invocation.  This can be a ''massive'' slow down on the overall performance.

For example, on the Cisco cluster last night, I had accidentally forgotten to ""rm -rf scratch"" before running.  I had a scratch tree that had two prior night's worth of data (each night runs 3927 tests) -- a test_runs.xml file of approximately 12.4MB.  By the end of the run, the test_runs.xml file was approximately 19MB.

Calling MTT::Test::Run::SaveRuns() on the 19MB file takes ''10 seconds.''  Yoinks!  It was also taking up a good chunk of memory whenever it was read/written (19MB of XML data, plus the whole huge memory transformation in SaveRuns(), which is pretty expensive).

This caused the Cisco tests to take approximately '''7 hours longer than they should have''' (i.e., running 3927 tests with a clean scratch tree took about 5.5 hours -- running the 3927 tests with the prior 3927*2 tests in test_runs.xml took about 12.5 hours).

This clearly needs to be better, potentially in one or more of the following ways:

 * Break up test_runs.xml into multiple files (then it doesn't matter how often we write new data).  This probably entails having some kind of a dirty scheme in the MTT::Test::runs data so that we only write out ""new"" data (although it would be good to have a way to very quickly identify the ""new"" runs rather than having to search through hundreds/thousands of records in MTT::Test::runs every time we want to go write out new results).
 * Write the test run data less frequently, such as after running all np and all variants for a single test (although this alone is probably not enough of a speedup).",1164832769,1164891314,critical
145,defect,jsquyres,jsquyres,v2.0,closed,fixed,"test run ""variant"" is not being submitted back to the database","Need to make variant be submitted back to the database.  Right now, it's showing up as a value of -38 -- the default value meaning that it's not being reported by the client.",1164833474,1164835455,major
146,defect,emallove,jsquyres,v2.0,closed,invalid,"Remove all ""DEFAULT"" statements from v2 schema","The DEFAULT statements in the schema that insert bogus values will shortly outlive their usefulness (i.e., debugging during initial implementation with the new schema).  Instead, they should have NOT NULL statements with no DEFAULT statement so that we never actually insert bad data (i.e., data that is missing some values) into a table.

This ticket is a reminder to remove these DEFAULT statements when we're done.",1164833575,1166197429,major
147,enhancement,emallove,jsquyres,v1.1,closed,fixed,Add IBM to MTT summary page,Please add IBM to the list of organizations on http://www.open-mpi.org/mtt/,1165327726,1166658153,critical
148,defect,jsquyres,jsquyres,v2.0,closed,invalid,2.0 trunk seems to be very slow compared to 1.x release branch,"I conducted a test last night: run the same OMPI tests on 2 hosts with essentially the same INI file (slightly different because they're slightly different formats) on the OMPI trunk with both the MTT trunk and the MTT release branch.

The MTT release branch finished in about 5.5 hours (which is normal), but the MTT trunk is still running strong after about 12 hours.  It seems to be showing about the same results as the MTT release branch -- which is good :-) -- but it seems to just be doing it a whole lot slower than the release branch.

I have the outputs and the data from both runs; need to examine them to see where exactly the slowness is incurred on the trunk.  The obvious place to look is time-per-test-run -- perhaps it's somehow much higher on the trunk?",1165422844,1165464588,critical
149,defect,emallove,jsquyres,v2.0,closed,fixed,Create some e-mails based on the new reporter,"For 2.0, we need more-or-less the same e-mail reports that we're getting now for the 1.0 series.

That is, we need some e-mail reports along the lines of:

 * Summary of all runs from last night
 * Detail of all MPI install failures
 * Detail of all MPI install successes that had stderr
 * Detail of all Test build failures
 * Detail of all Test run failures

I say ""something along the lines of"" because the new reporter does things a little differently, so the e-mails will likely be a little different, perhaps in scope, appearance, etc.",1165422959,1167839577,major
150,enhancement,emallove,jsquyres,v2.0,closed,fixed,Make reporter columns able to sort,"It would be quite useful to be able to have icons in the column headings that give the ability to sort on a given column.  For example, have up and down arrow/triangle/whatever icons in the headings such that if you click on the ""up"" arrow in the MPI version column, the table would be re-displayed, sorted by MPI version in ascending order.",1165578462,1166138326,major
151,enhancement,jsquyres,jsquyres,v2.0,closed,invalid,Add field to ini file: SVN arguments,"Add a field to the ini file that allows passing arbitrary arguments down to subversion.  This will allow, for example, testers to run OMPI versions from the arbitrary past to seed the database with an intial set of performance results to create a baseline for comparison.",1165578469,1166484333,major
152,defect,jsquyres,emallove,v2.0,closed,fixed,Excessive number of directories being created in a single MTT run,"I noticed that for the following mtt command, many direcories are getting created that are unrelated to netpipe:

{{{
$ client/mtt --section ""run;netpipe""
}}}

The following {{{grep}}} shows an upwards of 230,000 directories being created in an MTT run. Why would that be for only several test suites, and about 1,000 test runs per MTT run? (''Not sure when this behavior started, but it has been going on for at least the past 7 days''.)

{{{
$ grep -cE 'Making dir' `find . -name 'mtt.out*'`
./20061202.13/mtt.out.sparc.64.trunk:214873
./20061202.15/mtt.out.sparc.64.v1.2:214218
./20061203.06/mtt.out.sparc.32.v1.2:235674
./20061203.19/mtt.out.sparc.32.trunk:236361
./20061204.10/mtt.out.sparc.64.trunk:214873
./20061204.19/mtt.out.sparc.32.trunk:236361
./20061204.22/mtt.out.sparc.32.v1.2:236361
./20061205.19/mtt.out.i386.32.trunk:236361
./20061205.19/mtt.out.sparc.32.trunk:236361
./20061206.11/mtt.out.sparc.64.trunk:214873
./20061206.19/mtt.out.sparc.32.trunk:236359
./20061206.23/mtt.out.sparc.32.v1.2:236359
./20061207.13/mtt.out.sparc.64.trunk:214871
./20061207.17/mtt.out.sparc.64.v1.2:214871
./20061207.19/mtt.out.sparc.32.trunk:236359
./20061208.02/mtt.out.sparc.32.v1.2:236359
./20061208.15/mtt.out.sparc.64.trunk:214871
./20061208.18/mtt.out.sparc.64.v1.2:214871
./20061208.19/mtt.out.sparc.32.trunk:236359
./20061209.04/mtt.out.sparc.32.v1.2:230451
./20061209.15/mtt.out.sparc.64.trunk:214871
./20061209.19/mtt.out.sparc.32.trunk:236359
./20061210.08/mtt.out.sparc.32.v1.2:236359
./20061210.14/mtt.out.sparc.64.trunk:213911
./20061210.19/mtt.out.sparc.32.trunk:231831
./20061211.04/mtt.out.sparc.64.v1.2:111659
}}}",1165855851,1168380795,minor
153,defect,emallove,jsquyres,v3.1,new,,Allow customization of graphs,"From the performance graph screen, let the user modify the output format of the current graph(s):

 * Change the size of the graph
 * Change the type of the graph (bar, line, ...etc.)
 * Change the scale of the axes (log vs. linear for both x and y)
 * Whether or not to show the subtitles in the graph

This references #72 -- all of these options should have default values in the user's individual preferences.",1166198717,1190469167,major
154,defect,emallove,jsquyres,v2.0,closed,fixed,Show platform name instead of hostname in reporter,"Display results by platform name, not hostname.",1166199300,1167833216,major
155,defect,,jjhursey,v1.1,closed,fixed,SVN.pm Module broken,"Below is the patch (for branch):
{{{
Index: SVN.pm
===================================================================
--- SVN.pm      (revision 482)
+++ SVN.pm      (working copy)
@@ -34,21 +34,21 @@
     # If we're not forcing, do we have a svn with the same URL already?
     if (!$force) {
         foreach my $mpi_get_key (keys(%{$MTT::MPI::sources})) {
-            next
-                if ($section ne $mpi_get_key);
+            next if ($section ne $mpi_get_key);
             
-        my $mpi_get = $MTT::MPI::sources->{$mpi_get_key};
-        foreach my $version_key (keys(%{$mpi_get})) {
-            my $source = $mpi_get->{$version_key};
-            Debug("">> have [$simple_section] version $version_key\n"");
+            my $mpi_get = $MTT::MPI::sources->{$mpi_get_key};
+            foreach my $version_key (keys(%{$mpi_get})) {
+                my $source = $mpi_get->{$version_key};
+                Debug("">> have [$section] version $version_key\n"");
 
-            if ($source->{module_name} eq ""MTT::MPI::Get::SVN"" &&
-                $source->{module_data}->{url} eq $url) {
-                
-                # We found it
-                
-                $previous_r = $source->{module_data}->{r};
-                last;
+                if ($source->{module_name} eq ""MTT::MPI::Get::SVN"" &&
+                    $source->{module_data}->{url} eq $url) {
+                    
+                    # We found it
+                    
+                    $previous_r = $source->{module_data}->{r};
+                    last;
+                }
             }
         }
     }
}}}

Seems to have been an undefined symbol and a bracket.",1166454908,1166485120,major
156,defect,jjhursey,jjhursey,,closed,fixed,Add SVN rnum argument,"Related to ticket #151 I attached a patch to the MTT devel branch to add the ability to specify an R number to a svn checkout. For example:
{{{
[MPI get: jjhursey-ft-cr]
mpi_details = Open MPI
mpi_installer = Open MPI build

module = SVN
svn_url = https://svn.open-mpi.org/svn/ompi/tmp/jjhursey-tmp

svn_post_export = <<EOT
./autogen.sh
EOT

[MPI get: ompi-trunk]
mpi_details = Open MPI
mpi_installer = Open MPI build

module = SVN
svn_url = https://svn.open-mpi.org/svn/ompi/trunk

# Last synched ...
svn_rnum = 12745
svn_post_export = <<EOT
./autogen.sh
EOT
}}}

This will compare the current HEAD of a tmp branch (jjhursey-tmp) against the last synched rnumber of the trunk (r 12745).

Useful when finding regressions between the trunk and a tmp branch.",1166476295,1166484452,minor
157,defect,emallove,jsquyres,v2.0,closed,fixed,"Weird ""file"" warning in MPI install phase","Getting this warning during MPI install (seems to be right at the end?).  It's too late at night to try to figure it out... filing here so that we remember to fix it:

{{{
*** MPI install phase starting
>> MPI install [mpi install: ompi/gnu]
   Installing MPI: [ompi-nightly-v1.2] / [1.2b3r12956] / [ompi/gnu]...
Usage: file [-bcikLnNsvz] [-f namefile] [-F separator] [-m magicfiles] file...
       file -C -m magicfiles
Try `file --help' for more information.
>> 1 successful submit, 0 failed submits (total of 1 result)
}}}",1167800985,1169245645,major
